Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,Age,Work_Experience
5024726,M,N,Y,0,162000.0,Pensioner,Higher education,Married,House / apartment,1,0,1,0,Laborers,2,0,64.0,0.0
5142448,M,Y,Y,0,315000.0,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Managers,2,0,44.0,4.0
5033728,F,Y,Y,1,202500.0,Working,Secondary,Married,House / apartment,1,1,1,0,Core staff,3,0,37.0,5.7
5149327,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,1,0,0,0,Managers,2,0,52.0,16.4
5024033,F,N,Y,2,112500.0,Working,Secondary,Married,With parents,1,0,0,0,Core staff,4,0,40.0,1.1
5113841,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,1,Core staff,2,0,25.0,2.5
5022918,F,N,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,1,0,1,0,Managers,1,0,33.0,7.1
5142649,M,Y,N,0,157500.0,Working,Secondary,Civil marriage,House / apartment,1,0,1,0,Laborers,2,0,48.0,6.1
5048276,F,Y,N,1,112500.0,Working,Higher education,Single / not married,House / apartment,1,0,0,0,Core staff,2,0,27.0,4.4
5022612,M,Y,Y,1,202500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,3,0,28.0,2.3
5028446,F,Y,Y,0,162000.0,Working,Secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,50.0,7.7
5113556,M,Y,Y,0,450000.0,Commercial associate,Secondary,Married,House / apartment,1,0,1,1,Drivers,2,0,50.0,2.5
5091894,M,N,N,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Sales staff,1,0,28.0,4.4
5025181,F,N,N,0,270000.0,Commercial associate,Secondary,Single / not married,House / apartment,1,0,0,0,High skill tech staff,1,0,63.0,7.0
5091795,F,Y,N,1,90000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,3,0,42.0,2.7
5022343,F,N,Y,0,67500.0,Pensioner,Secondary,Widow,House / apartment,1,0,0,0,Laborers,1,0,64.0,0.0
5065704,M,Y,Y,0,225000.0,Pensioner,Secondary,Single / not married,House / apartment,1,0,1,0,Laborers,1,0,48.0,0.0
5068511,F,N,Y,0,135000.0,Commercial associate,Secondary,Married,House / apartment,1,1,1,0,Core staff,2,0,43.0,7.6
5053941,F,N,N,0,135000.0,Pensioner,Secondary,Widow,House / apartment,1,0,1,0,Laborers,1,0,58.0,0.0
5036926,F,Y,Y,0,157500.0,Commercial associate,Secondary,Married,House / apartment,1,1,1,1,Core staff,2,0,33.0,8.2
5114138,F,N,N,2,180000.0,State servant,Secondary,Married,Office apartment,1,1,0,0,Laborers,4,0,31.0,8.0
5142595,M,Y,Y,0,418500.0,Working,Higher education,Married,House / apartment,1,0,1,0,Laborers,2,0,52.0,0.2
5052883,M,Y,Y,0,225000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Drivers,2,0,49.0,9.2
5068019,M,Y,Y,0,135000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,42.0,9.3
5146024,F,N,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Core staff,2,0,30.0,10.7
5036093,F,N,Y,0,135000.0,Working,Secondary,Married,House / apartment,1,1,0,0,Security staff,2,0,59.0,8.8
5068339,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,1,1,1,0,Laborers,2,0,28.0,1.4
5095020,F,N,Y,0,225000.0,Commercial associate,Secondary,Civil marriage,House / apartment,1,0,0,0,Laborers,2,0,36.0,1.8
5105185,M,N,Y,0,180000.0,Working,Secondary,Married,House / apartment,1,1,0,0,Laborers,2,0,44.0,2.3
5117216,F,N,Y,0,202500.0,Working,Secondary,Civil marriage,House / apartment,1,0,0,0,Core staff,2,0,30.0,5.4
5089632,F,N,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,1,Sales staff,2,0,44.0,0.8
5100464,M,Y,Y,1,315000.0,Working,Higher education,Married,House / apartment,1,0,1,0,Laborers,3,0,47.0,1.5
5028930,F,Y,Y,0,112500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Sales staff,2,0,47.0,4.9
5036412,F,N,Y,0,83250.0,Pensioner,Secondary,Civil marriage,House / apartment,1,0,1,0,Laborers,2,0,55.0,0.0
5116643,F,N,Y,0,261000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,55.0,7.0
5091766,M,N,Y,0,247500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,48.0,6.5
5067961,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,61.0,10.6
5033814,F,N,Y,0,135000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,36.0,3.2
5113847,F,N,Y,0,225000.0,Working,Secondary,Widow,House / apartment,1,1,0,0,High skill tech staff,1,0,54.0,6.5
5142239,F,Y,Y,0,270000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,45.0,22.5
5117182,M,Y,N,0,112500.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,56.0,0.0
5126308,F,N,N,0,112500.0,Working,Higher education,Single / not married,Co-op apartment,1,1,1,0,Core staff,1,0,35.0,1.5
5142118,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,50.0,6.8
5068196,M,Y,Y,0,173250.0,Working,Secondary,Civil marriage,House / apartment,1,1,0,0,Drivers,2,0,45.0,6.5
5068692,M,N,Y,0,148500.0,Working,Secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,32.0,2.6
5085780,M,N,Y,0,315000.0,Commercial associate,Secondary,Civil marriage,House / apartment,1,0,0,0,Managers,2,0,49.0,11.1
5096095,F,N,N,1,135000.0,Working,Secondary,Married,House / apartment,1,1,1,0,Accountants,3,0,29.0,4.4
5046093,F,N,Y,0,157500.0,Pensioner,Secondary,Widow,House / apartment,1,0,0,0,Laborers,1,0,65.0,0.0
5142599,F,N,Y,2,76500.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Laborers,4,0,40.0,5.9
5045742,M,Y,N,0,225000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,36.0,4.3
5053173,F,Y,Y,0,157500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Core staff,2,0,46.0,6.6
5074735,M,Y,Y,2,216000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,High skill tech staff,4,0,30.0,7.0
5036996,F,N,Y,0,90000.0,Pensioner,Secondary,Separated,House / apartment,1,0,1,0,Laborers,1,0,58.0,0.0
5146410,M,N,Y,0,211500.0,Working,Secondary,Single / not married,House / apartment,1,1,1,0,Core staff,1,0,28.0,3.0
5054097,M,Y,N,2,202500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Drivers,4,0,32.0,2.0
5050975,F,N,N,1,112500.0,State servant,Secondary,Single / not married,House / apartment,1,0,0,0,Core staff,2,0,44.0,20.8
5068340,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,1,1,1,0,Laborers,2,0,28.0,1.4
5037254,M,N,N,0,166500.0,Working,Secondary,Single / not married,House / apartment,1,0,0,1,Laborers,1,0,23.0,1.2
5091921,F,N,Y,2,72000.0,Working,Secondary,Married,House / apartment,1,1,1,0,Medicine staff,4,0,42.0,15.1
5139729,F,N,Y,0,135000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Cleaning staff,2,0,56.0,6.4
5117605,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Core staff,2,0,39.0,6.2
5029152,F,N,Y,1,67500.0,State servant,Secondary,Civil marriage,House / apartment,1,0,0,0,Laborers,3,0,49.0,0.5
5066465,F,Y,Y,0,135000.0,Working,Secondary,Separated,House / apartment,1,0,0,0,Laborers,1,0,44.0,3.9
5117254,F,Y,Y,0,207000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Medicine staff,2,0,61.0,9.6
5117551,M,Y,N,1,148500.0,Commercial associate,Secondary,Married,House / apartment,1,1,1,0,Drivers,3,0,35.0,7.8
5079181,F,N,N,0,112500.0,Commercial associate,Incomplete higher,Married,House / apartment,1,0,1,0,Laborers,2,0,28.0,6.4
5028802,F,N,N,2,112500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,4,0,43.0,3.0
5024838,F,N,Y,0,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,39.0,5.7
5088279,F,N,N,0,67500.0,Working,Secondary,Married,House / apartment,1,1,1,0,Sales staff,2,0,55.0,19.2
5079141,F,N,Y,2,67500.0,Working,Secondary,Separated,House / apartment,1,1,0,0,Sales staff,3,0,38.0,8.2
5058286,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,1,Laborers,2,0,41.0,9.4
5010218,F,Y,Y,1,90000.0,State servant,Secondary,Married,House / apartment,1,0,0,0,Medicine staff,3,0,48.0,22.0
5112870,M,Y,Y,1,360000.0,Working,Secondary,Married,House / apartment,1,0,1,0,Laborers,3,0,58.0,8.0
5061253,F,N,Y,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,1,0,0,0,Laborers,2,0,25.0,4.8
5046191,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,Managers,4,0,47.0,1.5
5094884,M,N,Y,0,450000.0,Commercial associate,Secondary,Single / not married,With parents,1,0,0,0,Managers,1,0,28.0,3.5
5146296,F,N,N,0,67500.0,Working,Secondary,Married,House / apartment,1,1,0,0,Security staff,2,0,49.0,10.7
5033966,F,N,Y,0,180000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Sales staff,2,0,41.0,8.6
5065571,M,Y,Y,0,270000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Drivers,2,0,50.0,4.2
5023475,F,Y,Y,0,315000.0,Pensioner,Secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,58.0,0.0
5035866,F,N,Y,0,247500.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Cooking staff,2,0,48.0,3.4
5088501,M,Y,Y,0,72000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Security staff,2,0,60.0,1.7
5028990,F,N,N,2,81000.0,Working,Lower secondary,Single / not married,House / apartment,1,0,0,0,Sales staff,3,0,42.0,6.4
5126503,F,N,N,0,171000.0,Pensioner,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,57.0,0.0
5023209,F,N,N,1,135000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Sales staff,3,0,40.0,0.6
5142860,F,N,N,0,135000.0,Working,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,39.0,5.1
5087852,F,Y,N,0,202500.0,State servant,Secondary,Married,House / apartment,1,0,1,0,Medicine staff,2,0,54.0,32.7
5061896,M,N,Y,1,292500.0,State servant,Higher education,Married,House / apartment,1,0,0,1,Core staff,3,0,46.0,9.6
5044940,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,1,0,1,0,Managers,4,0,44.0,15.4
5048610,F,N,Y,0,315000.0,Working,Secondary,Separated,House / apartment,1,0,0,0,Laborers,1,0,42.0,9.0
5113711,F,Y,Y,1,405000.0,State servant,Secondary,Married,House / apartment,1,0,1,1,Laborers,3,0,46.0,1.1
5069199,F,Y,Y,1,225000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Sales staff,3,0,37.0,8.9
5091101,M,N,Y,0,198000.0,Pensioner,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,68.0,0.0
5033496,M,Y,N,1,202500.0,Commercial associate,Higher education,Married,With parents,1,0,0,0,Managers,3,0,27.0,1.2
5132752,M,N,Y,0,90000.0,Working,Secondary,Single / not married,House / apartment,1,1,1,0,Drivers,1,0,29.0,0.6
5018471,F,N,Y,1,166500.0,Working,Secondary,Married,House / apartment,1,0,1,0,Laborers,3,0,55.0,22.0
5096059,F,N,N,2,73350.0,Working,Secondary,Married,House / apartment,1,0,0,0,Medicine staff,4,0,39.0,19.4
5036958,M,Y,Y,1,135000.0,Working,Secondary,Married,House / apartment,1,1,1,0,Laborers,3,0,33.0,5.3
5038619,F,N,N,0,103500.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,67.0,0.0
5048448,F,N,Y,0,202500.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,44.0,0.0
5053293,F,N,Y,0,76500.0,Pensioner,Secondary,Married,Municipal apartment,1,0,0,0,Laborers,2,0,56.0,0.0
5117022,M,Y,Y,2,225000.0,Working,Secondary,Married,House / apartment,1,1,0,0,Laborers,4,0,34.0,0.8
5143362,F,N,Y,0,126000.0,Working,Secondary,Married,House / apartment,1,1,1,0,High skill tech staff,2,0,62.0,6.1
5137163,F,N,N,0,211500.0,Working,Secondary,Married,House / apartment,1,1,1,0,Laborers,2,0,47.0,4.6
5054064,M,N,N,1,157500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Drivers,3,0,45.0,4.0
5145968,F,N,Y,0,112500.0,Pensioner,Secondary,Widow,House / apartment,1,0,0,0,Laborers,1,0,63.0,0.0
5065705,M,Y,Y,0,225000.0,Pensioner,Secondary,Single / not married,House / apartment,1,0,1,0,Laborers,1,0,48.0,0.0
5051187,M,Y,N,0,135000.0,Working,Secondary,Single / not married,House / apartment,1,0,0,0,Core staff,1,0,34.0,2.5
5067203,M,N,N,1,405000.0,Working,Secondary,Married,With parents,1,0,0,0,Drivers,3,0,35.0,3.6
5116714,F,N,N,0,135000.0,Commercial associate,Secondary,Separated,Municipal apartment,1,0,0,0,Laborers,1,0,52.0,1.8
5045069,F,N,N,0,112500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,28.0,6.9
5042130,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2,0,39.0,20.3
5066879,M,Y,Y,0,270000.0,Working,Secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,38.0,4.3
5047787,F,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,29.0,2.7
5062131,M,Y,Y,0,90000.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,61.0,0.0
5023692,F,N,Y,0,135000.0,Working,Secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,41.0,9.1
5028907,F,N,N,0,67500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Sales staff,2,0,27.0,5.1
5113861,M,N,N,0,135000.0,Working,Secondary,Married,House / apartment,1,1,0,0,High skill tech staff,2,0,28.0,3.4
5009301,F,N,N,0,193500.0,Working,Secondary,Single / not married,Municipal apartment,1,0,1,0,Laborers,1,0,44.0,5.1
5135705,F,N,N,0,135000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Private service staff,2,0,30.0,4.3
5023616,M,Y,Y,0,202500.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Drivers,2,0,48.0,0.6
5028468,F,Y,Y,2,135000.0,Working,Secondary,Married,House / apartment,1,0,0,1,Drivers,4,0,34.0,0.7
5113374,F,N,Y,1,180000.0,Pensioner,Higher education,Married,House / apartment,1,0,1,0,Laborers,3,0,52.0,0.0
5125775,F,N,Y,0,112500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,64.0,1.3
5051156,M,N,N,1,247500.0,Working,Higher education,Single / not married,House / apartment,1,0,0,0,Laborers,2,0,38.0,5.1
5143046,M,Y,N,2,360000.0,Working,Secondary,Married,House / apartment,1,1,0,0,Drivers,4,0,44.0,7.0
5114060,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,1,1,1,0,Laborers,3,0,49.0,11.0
5113171,F,Y,Y,1,67500.0,Working,Secondary,Married,House / apartment,1,0,1,1,Cooking staff,3,0,31.0,4.6
5078805,F,N,Y,0,306000.0,Working,Secondary,Married,House / apartment,1,0,0,0,High skill tech staff,2,0,52.0,8.2
5088205,F,N,Y,0,153000.0,Pensioner,Secondary,Separated,House / apartment,1,0,1,0,Laborers,1,0,60.0,0.0
5112975,F,N,N,3,171000.0,Working,Secondary,Married,House / apartment,1,1,1,0,High skill tech staff,5,0,38.0,9.6
5022789,F,N,N,0,112500.0,Working,Secondary,Separated,House / apartment,1,0,0,0,Core staff,1,0,34.0,0.5
5028302,M,Y,Y,0,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,0,0,0,Managers,2,0,54.0,1.3
5146558,M,N,Y,2,157500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,4,0,41.0,3.9
5029400,F,N,N,0,112500.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,52.0,0.0
5009207,F,N,N,0,292500.0,State servant,Secondary,Married,House / apartment,1,1,1,0,Accountants,2,0,57.0,23.8
5022449,F,N,N,0,315000.0,Working,Secondary,Separated,House / apartment,1,0,0,1,Core staff,1,0,48.0,5.4
5044818,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,1,0,0,0,Managers,1,0,25.0,3.1
5089070,M,N,N,3,180000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,5,0,39.0,9.7
5041367,F,N,N,0,180000.0,State servant,Incomplete higher,Married,House / apartment,1,0,0,0,Core staff,2,0,28.0,8.2
5050485,F,N,N,0,292500.0,Commercial associate,Secondary,Civil marriage,House / apartment,1,0,0,0,Laborers,2,0,51.0,29.5
5062296,F,N,Y,0,135000.0,Pensioner,Incomplete higher,Separated,House / apartment,1,0,0,0,Laborers,1,0,56.0,0.0
5090039,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Core staff,3,0,38.0,17.2
5069296,F,N,Y,0,225000.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,58.0,0.0
5058271,F,N,Y,0,135000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Low-skill Laborers,2,0,54.0,11.7
5047929,M,Y,N,0,292500.0,Working,Secondary,Single / not married,House / apartment,1,0,1,0,Drivers,1,0,38.0,4.2
5054228,F,N,N,2,180000.0,Working,Secondary,Married,House / apartment,1,1,0,0,Managers,4,0,32.0,0.2
5023527,F,N,Y,0,274500.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,High skill tech staff,2,0,56.0,19.0
5088433,F,N,Y,0,225000.0,Working,Secondary,Single / not married,House / apartment,1,0,0,0,Core staff,1,0,49.0,5.0
5009567,M,Y,N,0,180000.0,Working,Secondary,Married,House / apartment,1,1,1,0,Laborers,2,0,42.0,8.6
5148915,M,Y,N,2,225000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Laborers,4,0,40.0,10.5
5053646,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,2,0,56.0,5.0
5035546,F,N,Y,0,126000.0,Pensioner,Secondary,Widow,House / apartment,1,0,0,0,Laborers,1,0,67.0,0.0
5118472,M,N,N,0,180000.0,Working,Secondary,Married,House / apartment,1,0,1,0,Drivers,2,0,27.0,4.5
5111178,F,N,Y,2,54000.0,Working,Higher education,Married,House / apartment,1,1,0,0,Cleaning staff,4,0,31.0,12.5
5065808,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,1,1,1,0,Sales staff,3,0,44.0,2.2
5091771,M,N,Y,0,247500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,48.0,6.5
5010010,F,N,Y,1,112500.0,State servant,Incomplete higher,Civil marriage,House / apartment,1,0,1,0,Secretaries,3,0,30.0,9.8
5148573,F,N,Y,0,81000.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,57.0,0.0
5096729,M,Y,N,0,135000.0,Commercial associate,Secondary,Married,House / apartment,1,1,0,0,Laborers,2,0,30.0,6.4
5092021,F,N,Y,0,135000.0,Working,Secondary,Married,House / apartment,1,1,1,0,Core staff,2,0,36.0,2.1
5046083,F,Y,Y,0,99000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,58.0,6.3
5096085,F,N,N,0,67500.0,Working,Secondary,Married,Municipal apartment,1,0,0,0,Cooking staff,2,0,50.0,31.4
5092147,M,Y,Y,0,191399.0,Working,Secondary,Single / not married,House / apartment,1,1,0,0,Laborers,1,0,28.0,1.1
5142953,M,N,N,1,202500.0,Working,Secondary,Separated,House / apartment,1,1,1,0,Laborers,2,0,23.0,2.0
5061135,F,N,Y,2,58500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Core staff,4,0,39.0,16.3
5010172,F,N,Y,0,135000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,58.0,1.3
5068523,F,N,Y,0,135000.0,Working,Secondary,Single / not married,House / apartment,1,0,0,1,Laborers,1,0,34.0,1.1
5087756,F,N,N,0,180000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Sales staff,2,0,42.0,6.8
5132845,F,N,Y,0,112500.0,State servant,Secondary,Married,House / apartment,1,0,0,1,Medicine staff,2,0,48.0,10.1
5116046,F,Y,Y,0,144000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Core staff,2,0,37.0,5.6
5091983,M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,1,Managers,2,0,59.0,2.2
5062106,M,Y,Y,0,135000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Managers,2,0,52.0,9.9
5052806,F,N,Y,0,81000.0,Working,Secondary,Single / not married,House / apartment,1,0,1,0,Laborers,1,0,53.0,6.7
5095952,F,N,N,2,193500.0,Working,Higher education,Married,With parents,1,1,1,0,Laborers,4,0,41.0,20.9
5022458,M,Y,Y,1,144000.0,Working,Secondary,Married,House / apartment,1,0,0,1,Drivers,3,0,24.0,2.9
5149647,F,N,Y,0,292500.0,Pensioner,Secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,62.0,0.0
5114438,F,N,Y,1,157500.0,Working,Secondary,Married,House / apartment,1,1,1,0,Sales staff,3,0,47.0,3.0
5112737,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Drivers,2,0,50.0,7.7
5024038,F,N,N,0,135000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Sales staff,2,0,42.0,1.8
5139846,M,Y,Y,0,202500.0,Commercial associate,Secondary,Married,Rented apartment,1,0,0,0,Laborers,2,0,29.0,7.3
5140019,F,Y,Y,1,180000.0,Commercial associate,Secondary,Single / not married,House / apartment,1,0,0,0,Private service staff,2,0,31.0,3.9
5104868,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Accountants,2,0,33.0,11.0
5062525,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,1,0,1,0,Sales staff,3,0,37.0,6.0
5118118,M,N,N,1,270000.0,Commercial associate,Secondary,Married,House / apartment,1,1,1,0,Drivers,3,0,37.0,14.9
5044669,F,N,Y,0,76500.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,44.0,0.0
5054384,M,Y,N,0,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,1,1,1,0,Laborers,1,0,38.0,10.1
5085768,M,Y,Y,1,405000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,32.0,13.5
5097105,F,N,Y,0,193500.0,Working,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,58.0,31.4
5023706,F,N,Y,0,180000.0,Working,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,49.0,15.4
5046183,F,N,Y,2,115200.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Laborers,4,0,41.0,2.0
5142930,F,Y,N,0,56250.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,58.0,0.0
5145920,M,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Laborers,3,0,41.0,4.0
5069028,F,N,Y,0,157500.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,1,Sales staff,2,0,45.0,3.7
5010498,M,Y,Y,1,202500.0,Working,Secondary,Married,House / apartment,1,1,0,0,Laborers,3,0,28.0,0.9
5091564,F,Y,Y,1,135000.0,Working,Secondary,Married,House / apartment,1,0,1,0,Sales staff,3,0,41.0,4.8
5149887,F,N,Y,0,202500.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Managers,2,0,44.0,16.0
5052952,F,N,Y,0,157500.0,Pensioner,Secondary,Widow,House / apartment,1,0,1,0,Laborers,1,0,67.0,0.0
5116801,M,N,Y,1,225000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Drivers,3,0,45.0,4.6
5089556,F,Y,N,0,191399.0,Working,Incomplete higher,Single / not married,House / apartment,1,1,0,0,Managers,1,0,31.0,8.4
5091639,M,Y,Y,0,202500.0,Working,Secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,50.0,8.4
5116817,M,N,Y,0,85500.0,State servant,Secondary,Separated,Co-op apartment,1,1,1,0,Core staff,1,0,45.0,23.9
5036936,F,N,Y,0,157500.0,Pensioner,Secondary,Separated,House / apartment,1,0,0,0,Laborers,1,0,61.0,0.0
5022930,F,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,1,0,0,1,Laborers,2,0,25.0,0.5
5148732,F,N,Y,1,157500.0,Working,Secondary,Separated,Municipal apartment,1,0,0,0,Sales staff,2,0,37.0,1.7
5023877,F,N,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,1,0,1,0,Laborers,2,0,63.0,0.0
5061139,F,Y,Y,0,90000.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,59.0,0.0
5010435,F,N,Y,0,90000.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,59.0,0.0
5090310,M,Y,Y,0,135000.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,67.0,0.0
5026539,F,N,Y,0,112500.0,Working,Secondary,Single / not married,House / apartment,1,0,1,0,High skill tech staff,1,0,43.0,3.8
5048478,M,Y,N,0,225000.0,Working,Secondary,Single / not married,House / apartment,1,0,0,0,Core staff,1,0,25.0,0.8
5052762,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,1,Laborers,1,0,32.0,2.6
5067767,F,N,Y,0,202500.0,State servant,Secondary,Single / not married,House / apartment,1,0,0,0,Medicine staff,1,0,64.0,14.9
5056179,F,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,26.0,0.6
5045537,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,1,0,0,0,High skill tech staff,4,0,30.0,4.2
5053980,F,Y,N,0,108000.0,Working,Secondary,Married,With parents,1,1,0,0,Laborers,2,0,34.0,8.8
5092349,F,N,Y,0,225000.0,Working,Secondary,Widow,House / apartment,1,0,0,0,Sales staff,1,0,53.0,5.6
5090383,F,Y,Y,0,180000.0,Commercial associate,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,42.0,3.3
5088687,M,N,Y,1,135000.0,Working,Secondary,Married,House / apartment,1,1,1,0,Laborers,3,0,51.0,4.0
5105466,F,N,Y,0,112500.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,58.0,0.0
5089117,F,Y,N,0,90000.0,Working,Higher education,Single / not married,House / apartment,1,1,1,0,Core staff,1,0,44.0,15.0
